date;source;target
11/10/2007;BTAN;BBIJ
31/10/2007;PDAC;CITI
19/11/2007;PINB;SITB
27/12/2007;PDWR;BMRI
16/11/2007;PDJB;CITI
10/10/2007;CENA;MEEK
29/10/2007;BDIN;CITI
21/11/2007;CITI;BTAN
04/10/2007;CENA;BHAG
22/11/2007;PINB;CHAS
01/11/2007;PINB;CITI
19/10/2007;HVBK;CENA
04/10/2007;ARTG;SITB
24/10/2007;SYBD;SYBB
08/11/2007;NISP;BBIJ
18/12/2007;IBBK;BKKB
14/11/2007;SYWS;LIPB
11/10/2007;CENA;SYBD
26/11/2007;DEUT;PDJT
10/10/2007;BBIJ;BMRI
07/12/2007;ROYB;BTAN
10/10/2007;BSMD;DEUT
12/12/2007;CENA;PDBK
01/10/2007;DEUT;BSDR
19/11/2007;PDYK;BMRI
26/11/2007;BRIN;PDRI
21/11/2007;BNIA;NISP
05/10/2007;LIPB;HMOB
17/10/2007;BBIJ;BBBA
26/10/2007;SUNI;BBUK
19/10/2007;BBAI;BMRI
25/10/2007;BMRI;BKKB
13/12/2007;BBIJ;BPIA
14/11/2007;BNIN;IBBK
26/10/2007;MCOR;BNIN
23/11/2007;BNIN;CENA
31/10/2007;BMRI;SYBR
29/10/2007;SYBT;DEUT
02/11/2007;CITI;BHAG
22/11/2007;BDIN;MEGA
29/10/2007;BNIN;BMRI
29/10/2007;PDNT;BDIN
22/10/2007;BBAI;BNIN
03/10/2007;BSSP;BNIN
19/10/2007;BBIJ;MASD
19/12/2007;BUTG;BNIN
17/10/2007;ROYB;BMRI
26/10/2007;BBBA;CENA
19/12/2007;BSDR;BRIN
05/12/2007;BNIA;ARTG
11/12/2007;BDIN;HSBC
26/12/2007;BTAN;BBBA
23/10/2007;CITI;SITB
01/10/2007;CNBA;BICN
03/12/2007;PDJT;CENA
27/11/2007;BICN;LIPB
28/12/2007;CENA;PDBK
25/10/2007;SYBT;BMRI
14/12/2007;BNIA;BBUK
01/10/2007;CTCB;DJAR
25/10/2007;BUTG;LOMA
11/12/2007;TAPE;BRIN
30/11/2007;PDNB;BRIN
16/11/2007;SUNI;IBBK
26/12/2007;BMRI;HAIN
30/11/2007;MEGA;BTAN
19/10/2007;ANZB;CHAS
01/10/2007;BNIN;CHAS
11/10/2007;BNIN;BOTK
21/11/2007;SCBL;BNPA
14/11/2007;PDKS;BDIN
29/11/2007;SYWS;CENA
01/11/2007;BSMD;ATJS
23/11/2007;EKON;INDI
17/12/2007;MEDH;MEGA
14/12/2007;HSBC;PINB
04/10/2007;PDLP;BBBA
21/12/2007;DEUT;BBBA
04/10/2007;SCBL;CHAS
04/12/2007;BUMI;BMRI
05/10/2007;BNIN;LIPB
02/10/2007;CITI;MEGA
22/10/2007;PDLP;PDIJ
17/12/2007;PDWG;BSMD
05/11/2007;BMRI;BDIN
28/12/2007;CITI;DBSB
25/10/2007;HAIN;BNIN
09/10/2007;BBUK;BDIP
23/10/2007;PDNB;BTAN
17/10/2007;PINB;BBUK
17/10/2007;BBIJ;IBBK
05/10/2007;NISP;BBIJ
06/11/2007;HSBC;LIPB
13/11/2007;OCBC;CITI
28/12/2007;MEGA;EKON
25/10/2007;LIPB;IDMO
21/11/2007;IBBK;BBIJ
24/12/2007;CICT;BDIN
30/11/2007;ARTG;BNIN
06/11/2007;HNBN;INPB
13/12/2007;BSSP;BRIN
11/10/2007;PDWU;PINB
02/10/2007;BBIJ;BBBA
01/10/2007;ABNA;DBSB
14/11/2007;MAYA;CTCB
26/11/2007;CHAS;OCBC
12/12/2007;CENA;PDBK
06/11/2007;HSBC;ANZB
19/11/2007;RABO;BRIN
08/11/2007;BMRI;ABNA
19/10/2007;BNIN;BMRI
08/10/2007;MEDH;BRIN
11/10/2007;PDBK;BSMD
14/12/2007;SCBL;DBSB
04/12/2007;BMRI;BDIN
21/11/2007;BBAI;HAGA
03/12/2007;IBBK;ABNA
18/10/2007;LIPB;BNIN
04/10/2007;PDNB;BMRI
08/11/2007;BPIA;CTCB
05/12/2007;SUNI;BNIN
12/11/2007;MEGA;BBAI
12/11/2007;BBBA;HMOB
22/11/2007;MEGA;MASD
26/10/2007;NISP;OCBC
09/11/2007;BDIP;BMRI
24/10/2007;BBIJ;HSBC
26/12/2007;BBIJ;NISP
26/11/2007;RABO;CENA
05/11/2007;CENA;BOTK
20/11/2007;BNIA;ATJS
22/11/2007;DBSB;ABNA
14/11/2007;VICT;ANTD
18/10/2007;BDIN;VICT
23/11/2007;CICT;AGSS
06/12/2007;PDJT;PDBK
29/10/2007;ANZB;MEGA
11/12/2007;DEUT;LIPB
25/10/2007;BMRI;MUAB
15/11/2007;MEDH;BDIN
04/12/2007;VICT;BBBA
28/12/2007;BDKI;BDIN
05/10/2007;CTCB;PINB
28/12/2007;MEGA;CENA
28/12/2007;GNES;BDIN
16/11/2007;BMRI;PDSB
07/11/2007;TAPE;EKON
17/10/2007;PDJB;BMRI
28/11/2007;AWAN;CENA
12/11/2007;PDBK;PDAC
19/12/2007;EKON;MEDH
30/11/2007;HSBC;ARNK
18/10/2007;ATJS;MAYA
12/11/2007;BBIJ;CENA
26/11/2007;BBBA;TAPE
21/12/2007;BRIN;BTAN
09/10/2007;PDJT;PDML
22/10/2007;BNIN;PDJT
30/11/2007;CENA;SCBL
07/12/2007;ATJS;MEGA
10/12/2007;SCBL;BBUK
29/10/2007;PDIJ;PDYK
08/10/2007;BMRI;PINB
25/10/2007;CITI;BDIN
19/12/2007;BNIA;ATJS
17/12/2007;ARTG;CENA
02/11/2007;HSBC;BBBA
05/10/2007;NISP;BOTK
23/11/2007;BUMI;BDIN
27/12/2007;RABO;BBIJ
26/12/2007;BRIN;PDWG
27/11/2007;CENA;BKCH
24/12/2007;BTAN;SWBA
04/10/2007;BBIJ;SITB
19/12/2007;BSDR;PDJB
04/10/2007;BRIN;NISP
10/12/2007;BNIN;OCBC
17/10/2007;VICT;BRIN
30/11/2007;HNBN;BDIN
17/10/2007;BMRI;AEIB
29/11/2007;DBSB;DEUT
21/11/2007;BICN;BBIJ
28/11/2007;CENA;BOFA
31/10/2007;BDIN;PDWU
25/10/2007;BRIN;TAPE
24/10/2007;BBIJ;MUAB
28/11/2007;ATJS;BNIN
23/11/2007;RABO;BICN
28/11/2007;BNIN;BUMI
24/12/2007;PDJG;BRIN
14/11/2007;BICN;MEGA
13/12/2007;CENA;GNES
24/12/2007;NISP;BNIN
14/12/2007;MUAB;CITI
10/12/2007;BMRI;CITI
05/10/2007;CENA;PDNT
19/12/2007;BBBA;LIPB
19/12/2007;BMRI;MEGA
07/11/2007;PDJG;LIPB
10/10/2007;PDJB;BDKI
23/10/2007;BEXI;ABNA
09/10/2007;CNBA;BBBA
03/10/2007;MAYA;LIPB
05/10/2007;ARNK;PINB
22/11/2007;BIDX;BBIJ
12/12/2007;PDKT;CENA
27/11/2007;BNPA;BNIN
30/11/2007;BMRI;HSBC
12/11/2007;MEGA;BPIA
02/10/2007;BDKI;ATJS
25/10/2007;NISP;IBBK
17/10/2007;KSEB;CENA
25/10/2007;NISP;MAYA
31/10/2007;BPIA;EKON
22/11/2007;PDJT;BBUK
23/11/2007;BBBA;BDIN
13/11/2007;BTAN;BBIJ
25/10/2007;BRIN;PDJB
05/10/2007;MAYA;HAGA
31/10/2007;DEUT;DBSB
06/11/2007;MEGA;BRIN
24/10/2007;AGSS;SCBL
14/12/2007;BOTK;BICN
29/11/2007;BBBA;LIPB
13/12/2007;CHAS;IBBK
21/12/2007;CITI;PDNB
28/11/2007;PDKS;PDJT
04/12/2007;BMRI;MUAB
14/12/2007;BRIN;PDSB
13/12/2007;PDYK;MEGA
16/11/2007;BOTK;DEUT
11/12/2007;BBBA;EKON
13/11/2007;CENA;BMRI
09/11/2007;BBBA;WIKE
24/12/2007;BNIN;PDKG
01/10/2007;BRIN;BSMD
20/11/2007;SCBL;BNPA
14/12/2007;PDBK;PDSB
18/10/2007;LIPB;RABO
22/10/2007;ATJS;LIPB
21/12/2007;CITI;RABO
12/12/2007;SUNI;ABNA
02/11/2007;HSBC;DEUT
27/12/2007;EKON;BSMD
07/11/2007;BICN;SWBA
22/10/2007;PDRI;MEGA
16/11/2007;PDRI;SYRI
16/11/2007;ARTG;BNIN
01/10/2007;MEEK;BHAG
21/12/2007;BNIN;BBBA
02/10/2007;BBIJ;NUPA
14/11/2007;SCBL;BNIA
10/10/2007;BICN;ANTD
11/12/2007;MAYO;ATJS
27/12/2007;PDSB;BNIN
24/10/2007;HSBC;FUJI
23/11/2007;BSSP;HAGA
29/10/2007;PDSB;SYWS
27/11/2007;AEIB;CITI
24/12/2007;ATJS;PDIJ
29/11/2007;NISP;BDIN
19/11/2007;BDIN;RABO
05/10/2007;BRIN;NISP
29/11/2007;BDIN;HRDA
10/12/2007;HAGA;BBUK
11/10/2007;BMRI;MASB
28/11/2007;HSBC;BBUK
03/12/2007;IBBK;GNES
19/11/2007;BICN;MEGA
12/12/2007;BBIJ;BNIA
12/11/2007;PDKT;BDIN
27/11/2007;MEGA;MASD
19/11/2007;CENA;VICT
17/10/2007;BNIA;LIPB
31/10/2007;BPIA;CITI
13/11/2007;DBSB;RABO
05/11/2007;PINB;PDKB
18/12/2007;PDKT;BNIN
31/10/2007;TAPE;MAYA
27/12/2007;DEUT;MASD
04/10/2007;BMRI;WIKE
28/12/2007;CENA;CITI
10/12/2007;MEGA;LIPB
12/12/2007;PDJG;BTAN
10/10/2007;IBBK;DEUT
02/10/2007;CITI;LIPB
29/11/2007;ATJS;TAPE
03/10/2007;BRIN;PDAC
19/10/2007;BBBA;CITI
09/10/2007;BOTK;ABNA
10/12/2007;BBIJ;BARC
22/11/2007;PDLP;NISP
24/10/2007;BNIA;LIPB
22/11/2007;BNIA;CNBA
12/11/2007;BDKI;BRIN
01/11/2007;HSBC;AWAN
11/12/2007;BSMD;HSBC
29/11/2007;BBBA;ARTG
10/10/2007;BRIN;LIPB
31/10/2007;ABAL;RIPA
03/10/2007;CENA;ANZB
06/12/2007;BUTG;LOMA
03/12/2007;ABNA;PINB
26/10/2007;BBIJ;BNIN
17/10/2007;DEUT;BOTK
17/12/2007;BNIN;HSBC
08/11/2007;CENA;PDJB
26/12/2007;CENA;BOFA
18/12/2007;HRDA;BIDX
04/12/2007;MASD;BKKB
16/11/2007;MCOR;CENA
05/11/2007;BICN;BNIA
05/10/2007;BNIN;KSEB
18/12/2007;FAMA;BNIA
30/10/2007;BNIN;BOTK
07/11/2007;BBIJ;BNIA
29/11/2007;LMAN;CICT
05/11/2007;BBBA;PDJG
14/12/2007;HSBC;AEIB
31/10/2007;CENA;SYBB
20/11/2007;PDKG;PDKS
19/12/2007;BRIN;BNIN
26/10/2007;BRIN;CENA
19/10/2007;SWBA;BARC
06/11/2007;NUPA;CHAS
27/12/2007;BBIJ;BBIJ
01/10/2007;IBBK;LIPB
03/10/2007;MEDH;BICN
14/12/2007;PDJM;BBIJ
13/12/2007;PDLP;BDIN
08/11/2007;CENA;PINB
22/10/2007;ATJS;IBBK
03/12/2007;DBSB;SITB
13/12/2007;DEUT;BBIJ
27/11/2007;SCBL;DBSB
26/10/2007;SYWS;BDKI
20/11/2007;PDWR;BNIN
14/12/2007;MEEK;BBBA
22/11/2007;CENA;MASB
30/11/2007;BRIN;PDYK
09/10/2007;VICT;BCIA
08/10/2007;BRIN;BDIN
19/12/2007;PDJT;DEUT
09/11/2007;BRIN;PINB
06/12/2007;BRIN;IBBK
09/10/2007;GNES;BNIA
31/10/2007;LIPB;CITI
01/11/2007;MEGA;BUMI
19/10/2007;RABO;DBSB
18/12/2007;SCBL;BRIN
03/12/2007;LIPB;HSBC
09/10/2007;ROYB;BBBA
26/11/2007;BNIN;SITB
10/12/2007;AGTB;TAPE
26/10/2007;PDJG;BEXI
18/10/2007;CHAS;BNIA
22/11/2007;BKKB;BRIN
23/10/2007;PDJB;PDSU
22/11/2007;BNIN;ATJS
17/10/2007;PINB;BBIJ
26/11/2007;MEGA;SCBL
28/12/2007;BRIN;PDSU
25/10/2007;HSBC;CENA
11/12/2007;BBIJ;CENA
06/11/2007;AWAN;BBUK
06/11/2007;MUAB;BNIN
09/11/2007;BICN;LIPB
14/11/2007;BNIN;PDWU
28/12/2007;MEGA;LIPB
19/10/2007;PDJB;BSSP
14/11/2007;BRIN;MEGA
26/10/2007;ATJS;INPB
21/12/2007;BRIN;MEGA
31/10/2007;BSMD;SYBT
02/10/2007;BSMD;BDKI
04/10/2007;BTAN;JSAB
02/11/2007;BRIN;BOTK
05/12/2007;MASD;BICN
22/10/2007;BNIA;BNPA
27/12/2007;BNIN;RABO
10/12/2007;MAYA;VICT
27/12/2007;BEXI;MEGA
09/10/2007;BBUK;MUAB
08/10/2007;BNIN;PDIJ
05/11/2007;BBBA;NISP
01/10/2007;PINB;BNIA
19/11/2007;PINB;ATJS
05/10/2007;BNIA;DEUT
31/10/2007;PDSB;BBUK
29/11/2007;PDKG;BRIN
02/11/2007;ROYB;LIPB
19/11/2007;IBBK;PDRI
07/11/2007;LIPB;BBIJ
19/10/2007;BMRI;ARTG
29/11/2007;PDNT;CENA
22/11/2007;PINB;PDJT
31/10/2007;PDYK;BDIN
09/10/2007;BBIJ;BBAI
04/12/2007;IBBK;MEDH
06/11/2007;ABNA;RABO
03/12/2007;OCBC;IBBK
07/12/2007;SCBL;BHAG
28/12/2007;SYKT;BNIN
04/10/2007;GNES;BNIN
19/12/2007;SCBL;LIPB
05/12/2007;HAIN;PINB
30/11/2007;BRIN;LIPB
19/10/2007;HVBK;JSAB
19/11/2007;LMAN;BMRI
10/12/2007;LIPB;BNIA
24/12/2007;BUMI;TAPE
28/12/2007;BTAN;DEUT
10/12/2007;CENA;PDWR
06/12/2007;BDIN;HVBK
05/12/2007;ROYB;BBUK
28/11/2007;BICN;SCBL
26/11/2007;CHAS;BNIA
13/12/2007;PDJT;IBBK
24/10/2007;HSBC;SUNI
30/10/2007;FAMA;BDIN
08/10/2007;BHAG;BBIJ
26/12/2007;NUPA;BDIN
12/11/2007;BKCH;BNIN
02/11/2007;BRIN;CITI
18/12/2007;BICN;EKST
13/12/2007;BRIN;PDJG
10/12/2007;BICN;ABNA
10/10/2007;PDJB;PDJG
18/12/2007;MCOR;ANZB
18/12/2007;MAYO;BMRI
22/10/2007;BDIN;BPIA
01/10/2007;DEUT;CICT
06/12/2007;TAPE;PINB
24/10/2007;NISP;CENA
03/12/2007;CENA;HSBC
03/12/2007;LIPB;OCBC
26/11/2007;GNES;BICN
02/11/2007;LIPB;HSBC
14/11/2007;CENA;BDIP
18/12/2007;EKON;IDMO
24/12/2007;PDWG;BMRI
16/11/2007;CENA;BNIN
03/12/2007;LMAN;PDKB
28/12/2007;BRIN;PDNT
09/10/2007;BBUK;SCBL
23/11/2007;PDSU;IBBK
13/11/2007;BRIN;BUMI
31/10/2007;BNIN;BMRI
11/12/2007;CICT;DEUT
10/10/2007;AGTB;BMRI
01/11/2007;CENA;JSAB
26/12/2007;SUNI;BUST
24/12/2007;BSSP;BBUK
24/12/2007;CITI;ANZB
24/12/2007;BMRI;BBIJ
05/10/2007;BBIJ;LIPB
29/10/2007;ANTD;RABO
03/10/2007;EKON;BDIN
10/10/2007;DEUT;MEGA
08/10/2007;BDIN;CITI
25/10/2007;PDKG;PDKB
04/12/2007;LIPB;CITI
09/10/2007;BDIN;CITI
05/12/2007;CENA;BMRI
29/10/2007;PDKB;NISP
27/12/2007;PDJG;BBAI
17/12/2007;BMRI;FAMA
10/12/2007;PDJB;LIPB
26/11/2007;EKST;WIKE
18/10/2007;BMRI;PDML
31/10/2007;CITI;HAGA
12/12/2007;ABAL;BMRI
05/12/2007;ARNK;CICT
22/11/2007;FUJI;BMRI
01/11/2007;CENA;ABAL
09/11/2007;BDIN;FUJI
12/11/2007;ABAL;SIHB
14/11/2007;SCBL;CITI
05/12/2007;BTAN;PDML
07/12/2007;BMRI;BSMD
13/11/2007;IBBK;PDNT
13/11/2007;MASD;SCBL
21/12/2007;PDAC;BDIP
07/11/2007;CENA;BBUK
21/11/2007;ARTG;MAYA
25/10/2007;HSBC;BDIN
05/12/2007;KOEX;CITI
02/10/2007;CITI;IBBK
17/12/2007;BNIN;PDSB
07/11/2007;PDSU;BMRI
09/11/2007;PDKS;SYKT
01/11/2007;ARTG;ANZB
16/11/2007;PINB;PDWU
10/10/2007;BDIN;BBUK
09/11/2007;RABO;BMRI
07/12/2007;BDIN;BBBA
07/12/2007;BOTK;BICN
17/10/2007;CENA;ANZB
01/10/2007;PDSU;BDIN
14/11/2007;BNIN;SYWS
27/12/2007;HSBC;OCBC
09/10/2007;BBBA;BSMD
21/11/2007;PINB;BOTK
20/11/2007;BRIN;CITI
03/10/2007;BBBA;SWBA
18/10/2007;PDKG;ABAL
21/12/2007;ATJS;PDJG
31/10/2007;BBAI;PINB
30/10/2007;BSSP;IBBK
10/10/2007;BMRI;PDIJ
30/11/2007;BNIN;BRIN
23/11/2007;EKST;BICN
27/11/2007;ANZB;BUMI
02/10/2007;PDWG;IBBK
12/11/2007;BBAI;IBBK
10/12/2007;BRIN;PDIJ
28/12/2007;PMAS;LMAN
10/10/2007;BDIN;PDIJ
29/10/2007;SCBL;DEUT
05/11/2007;DEUT;CENA
28/11/2007;PINB;BUMI
12/11/2007;SITB;NISP
19/11/2007;RABO;ANZB
09/10/2007;BRIN;LIPB
09/11/2007;AWAN;VICT
04/10/2007;CICT;BBIJ
17/12/2007;BMRI;BPIA
05/10/2007;NISP;OCBC
02/11/2007;IBBK;BBUK
28/11/2007;PINB;BMRI
14/11/2007;NISP;ABNA
30/10/2007;JSAB;BMRI
30/11/2007;BICN;BDIN
11/12/2007;BMRI;KOEX
08/10/2007;AGTB;BBBA
17/10/2007;JSAB;CENA
16/11/2007;BRIN;BTAN
12/12/2007;MEGA;PDSU
19/11/2007;CENA;WIKE
29/10/2007;PDWR;BRIN
05/10/2007;ABAL;CITI
05/11/2007;IDMO;CENA
16/11/2007;ATJS;IBBK
17/10/2007;BBIJ;ABNA
27/12/2007;BBUK;BIDX
25/10/2007;NISP;BNIN
20/11/2007;BSSP;CENA
23/10/2007;BBUK;BBIJ
23/11/2007;ABNA;BPIA
31/10/2007;DBSB;BNIN
09/11/2007;SYRI;BNIN
16/11/2007;BNIN;BBBA
05/12/2007;HSBC;NISP
08/11/2007;BBIJ;BHAG
17/12/2007;PDRI;BDIN
24/12/2007;IBBK;BDIN
08/10/2007;PDSB;CENA
23/11/2007;VICT;HRDA
04/12/2007;BDKI;BRIN
17/12/2007;PDAC;ARTG
07/12/2007;AEIB;BDIN
26/10/2007;PINB;MEDH
09/10/2007;CENA;DJAR
10/10/2007;HSBC;DBSB
04/10/2007;AWAN;CICT
06/12/2007;CENA;MASD
12/12/2007;EKON;SWBA
14/11/2007;PMAS;MASD
27/11/2007;BNIN;BBIJ
18/10/2007;BMRI;BDIN
25/10/2007;CITI;AEIB
06/11/2007;CICT;EKON
02/11/2007;CHAS;BBBA
08/11/2007;SWBA;EKON
06/11/2007;BDIN;PDJB
09/10/2007;BBUK;BUMI
17/12/2007;BNIN;PDIJ
19/12/2007;IBBK;BDIP
31/10/2007;NISP;HSBC
19/12/2007;BBBA;EKST
26/11/2007;HAGA;MEGA
25/10/2007;PDBK;PDJT
05/12/2007;BBIJ;DBSB
24/12/2007;BMRI;KOEX
30/10/2007;ARTG;MEDH
03/10/2007;BBBA;BBIJ
24/12/2007;BMRI;BNPA
09/10/2007;PDWG;BDIN
30/10/2007;CENA;HAIN
22/10/2007;PDSU;BBBA
21/11/2007;MUAB;CENA
21/12/2007;BRIN;BSDR
17/12/2007;BRIN;BTAN
08/10/2007;BDIN;LIPB
28/12/2007;CITI;IBBK
25/10/2007;ARTG;BBUK
18/12/2007;OCBC;PINB
26/11/2007;BTAN;HRDA
01/10/2007;BBIJ;EKON
23/10/2007;MGAB;HMOB
03/12/2007;PDWU;BMRI
15/11/2007;BHAG;BNIA
18/12/2007;BTAN;BDIN
30/10/2007;HNBN;ABAL
16/11/2007;ATJS;DEUT
13/12/2007;PDKT;BBIJ
05/10/2007;IBBK;BCIA
30/11/2007;BBIJ;PDKT
13/11/2007;CITI;SWBA
09/11/2007;HSBC;PDSB
21/12/2007;BARC;SWBA
21/12/2007;BDIN;ARTG
10/12/2007;CNBA;NUPA
06/11/2007;BIDX;ARTG
30/11/2007;HRDA;NISP
17/10/2007;ABAL;ANTD
27/11/2007;SCBL;LMAN
22/11/2007;PDSB;BICN
13/12/2007;NUPA;ATJS
21/12/2007;JSAB;CENA
11/10/2007;PDSU;BMRI
02/11/2007;BUMI;SITB
12/11/2007;BDIN;PDAC
09/11/2007;BUST;LIPB
09/10/2007;BBIJ;BNIA
11/12/2007;SCBL;HSBC
29/10/2007;PDKT;BBBA
05/10/2007;EKON;PDJT
12/12/2007;PDLP;BDKI
01/11/2007;ABNA;CITI
20/11/2007;MAYO;VICT
13/11/2007;PDJM;BBUK
28/11/2007;ATJS;BICN
22/11/2007;SWBA;BMRI
01/10/2007;PDJG;BRIN
10/10/2007;HAGA;IBBK
07/12/2007;PDSU;IBBK
17/10/2007;PDJT;IBBK
29/10/2007;BRIN;BBUK
21/12/2007;CHAS;BUMI
28/11/2007;IBBK;FUJI
01/10/2007;AWAN;BBIJ
30/11/2007;PDRI;PINB
02/11/2007;NISP;BSMD
11/10/2007;BNIN;CTCB
26/12/2007;MEGA;ATJS
11/10/2007;DBSB;EKON
18/10/2007;BRIN;BNIN
02/10/2007;BUTG;MEGA
12/12/2007;CHAS;BNIA
04/10/2007;BNPA;BMRI
26/12/2007;DBSB;ABNA
01/11/2007;HSBC;BOTK
26/12/2007;IBBK;BIDX
17/12/2007;CENA;PMAS
10/12/2007;BNIN;AGTB
11/10/2007;ATJS;PDWR
01/10/2007;ANZB;BMRI
14/11/2007;PDJB;PDWU
05/10/2007;PDJT;BMRI
01/10/2007;CENA;FUJI
30/10/2007;NISP;PINB
26/10/2007;BMRI;NISP
10/12/2007;BMRI;SWBA
09/10/2007;PDKB;EKON
18/12/2007;PDSU;MEDH
02/10/2007;BEXI;CHAS
30/11/2007;ABNA;CTCB
02/10/2007;BICN;GNES
24/12/2007;CENA;BBIJ
26/10/2007;BUMI;PDSU
23/10/2007;SCBL;NISP
21/12/2007;BNIA;SCBL
26/10/2007;BHAG;LIPB
14/12/2007;BMRI;KOEX
13/11/2007;MEGA;NISP
01/10/2007;PDJB;BNIN
12/12/2007;SYWS;ARTG
02/10/2007;BSMD;MUAB
30/10/2007;BNIA;BUMI
04/12/2007;BDIN;CTCB
26/12/2007;ABNA;ATJS
27/12/2007;MEGA;PDWR
23/10/2007;BMRI;LIPB
29/11/2007;BSSP;CICT
03/10/2007;BMRI;BNPA
13/12/2007;PDAC;BUMI
13/12/2007;BSSP;MUAB
26/12/2007;BMRI;BBUK
10/12/2007;GNES;PINB
25/10/2007;PDKT;BDIN
05/11/2007;CTCB;BBIJ
26/12/2007;PDJT;BDIN
29/10/2007;SYWS;PINB
04/12/2007;LIPB;BBBA
02/10/2007;ARTG;BBBA
19/12/2007;AGTB;BBUK
30/10/2007;HSBC;BDKI
23/10/2007;SCBL;LIPB
10/10/2007;BDIN;CENA
27/12/2007;BMRI;HRDA
04/12/2007;BNIN;PDBK
04/12/2007;BMRI;ARTG
14/12/2007;PDRI;PDJB
22/11/2007;CENA;PDKS
26/10/2007;EKON;DBSB
17/12/2007;BNIN;CITI
04/10/2007;BSMD;SYBB
09/11/2007;RABO;SCBL
28/11/2007;NUPA;IBBK
30/11/2007;PDWR;CENA
19/12/2007;BNIN;SYWS
05/12/2007;PDLP;BRIN
19/11/2007;PDML;LIPB
19/11/2007;BRIN;BOTK
05/10/2007;CNBA;BMRI
30/11/2007;BOTK;BRIN
06/11/2007;BNIA;BMRI
01/10/2007;BNIN;BRIN
04/10/2007;BBIJ;MEGA
08/10/2007;LIPB;DEUT
08/10/2007;SITB;CENA
19/12/2007;PDJT;BBBA
07/11/2007;BBAI;LMAN
27/12/2007;PDKG;IBBK
09/11/2007;PDSU;BDIN
21/11/2007;BDIN;PDJM
17/12/2007;BRIN;BMRI
10/10/2007;PDRI;BSSP
28/11/2007;ABNA;BBIJ
21/11/2007;NISP;SIHB
04/12/2007;PINB;PDAC
08/11/2007;BRIN;PDJB
13/11/2007;BMRI;GNES
05/10/2007;LIPB;BBBA
25/10/2007;NISP;DBSB
19/12/2007;FUJI;PDJB
28/11/2007;BRIN;BBBA
06/11/2007;BMRI;MASD
12/11/2007;BMRI;OCBC
23/11/2007;CENA;BSSP
29/11/2007;DEUT;NISP
27/12/2007;BICN;HSBC
30/11/2007;ANTD;SITB
13/11/2007;HAGA;MEGA
19/10/2007;BBUK;ATJS
28/11/2007;BOFA;CITI
14/11/2007;PDSU;EKON
10/12/2007;EKON;HAGA
13/11/2007;BNIN;ARNK
10/12/2007;BBIJ;MEDH
04/10/2007;HSBC;HAGA
29/10/2007;PDLP;BDIN
11/10/2007;PDSB;CENA
14/12/2007;BRIN;CICT
07/11/2007;BNIN;PDKS
24/10/2007;BNIN;PDBK
23/11/2007;PINB;BSMD
27/11/2007;PDSU;SYSU
25/10/2007;PDIJ;SYWS
01/10/2007;IBBK;ANTD
30/11/2007;BUMI;MAYA
24/10/2007;BMRI;HSBC
21/11/2007;BNIA;MEGA
30/11/2007;PDKT;BOFA
06/12/2007;BTAN;PDSB
13/12/2007;BRIN;BNIN
03/10/2007;BMRI;IBBK
01/10/2007;PDKT;LIPB
26/12/2007;LIPB;SYBB
19/12/2007;MASB;HSBC
20/11/2007;VICT;BSMD
26/11/2007;BBBA;JSAB
26/10/2007;LIPB;PINB
11/12/2007;CITI;ARTG
08/11/2007;BDKI;BBAI
23/10/2007;BARC;CENA
27/12/2007;ABNA;IBBK
13/11/2007;BMRI;MEGA
04/12/2007;BMRI;PDIJ
10/10/2007;NISP;BBIJ
13/12/2007;SUNI;BPIA
05/11/2007;ANZB;DEUT
13/11/2007;NISP;SCBL
27/11/2007;BOTK;CITI
05/10/2007;PDJT;LIPB
02/11/2007;BDIN;CITI
11/12/2007;BNIN;MEGA
21/11/2007;MEGA;IBBK
14/11/2007;BRIN;PDKS
13/12/2007;GNES;CTCB
02/10/2007;NISP;MEGA
07/11/2007;BNIN;PDRI
03/10/2007;BEXI;PDAC
06/11/2007;PDJB;HRDA
07/11/2007;SCBL;CENA
14/12/2007;BMRI;PDWG
24/10/2007;BBBA;HNBN
21/11/2007;EKON;BBUK
23/10/2007;MUAB;BNIN
13/12/2007;PDKT;BBBA
09/10/2007;BRIN;NUPA
24/12/2007;BSMD;BRIN
06/11/2007;BDIN;ARTG
23/11/2007;ANTD;BBBA
01/11/2007;BNIN;BBUK
04/10/2007;BNIA;BSMD
06/12/2007;CENA;PDJT
04/10/2007;PDRI;BRIN
09/10/2007;FUJI;BSMD
09/11/2007;PDSB;BNIN
12/12/2007;PDIJ;IBBK
03/10/2007;BDIN;EKON
29/11/2007;VICT;IDMO
19/11/2007;BNIN;PDJT
04/12/2007;CHAS;LIPB
13/12/2007;MEGA;BTAN
24/12/2007;BBBA;BOTK
27/11/2007;BMRI;SCBL
12/12/2007;BKKB;PINB
22/11/2007;PDLP;BTAN
21/11/2007;BNIN;PDRI
07/12/2007;BNIN;MEDH
28/11/2007;ANZB;BMRI
18/12/2007;MASD;NISP
12/11/2007;EKON;LIPB
03/10/2007;BBBA;AGTB
05/12/2007;NUPA;BMRI
12/12/2007;HNBN;VICT
02/10/2007;PDKT;BNIN
19/12/2007;MAYA;SCBL
28/12/2007;PDJT;BSMD
18/10/2007;ANZB;EKON
28/12/2007;BOTK;CENA
27/11/2007;DEUT;PINB
29/11/2007;ABNA;BBIJ
18/10/2007;BRIN;PDIJ
18/10/2007;PDIJ;PDJG
