date;source;target
28/12/2007;BICN;BBBA
08/11/2007;CENA;CICT
06/12/2007;MASD;EKON
31/10/2007;PDJT;SCBL
08/11/2007;BNPA;HSBC
16/11/2007;PDKB;ATJS
23/11/2007;NUPA;BMRI
17/12/2007;SWBA;BARC
19/12/2007;CENA;BNIA
03/12/2007;MEEK;CENA
13/11/2007;BBBA;BOTK
05/11/2007;CENA;CICT
03/10/2007;BDIN;ABAL
12/12/2007;HSBC;SCBL
22/11/2007;MEGA;PDKB
09/10/2007;EKON;HSBC
14/11/2007;BDIN;BNIN
03/12/2007;BSMD;BRIN
02/11/2007;PDJT;BHAG
29/10/2007;CITI;BICN
30/10/2007;MAYA;NUPA
17/10/2007;BSDR;LIPB
17/12/2007;SYDK;BTAN
08/10/2007;PDJB;PDNB
31/10/2007;BSMD;HSBC
03/10/2007;BBBA;PDJB
29/10/2007;BBIJ;BRIN
03/12/2007;BRIN;MEGA
12/11/2007;DEUT;BNIN
09/11/2007;BMRI;ABAL
07/11/2007;BNIA;BICN
05/12/2007;PDKS;PDSU
12/11/2007;IBBK;BSSP
17/12/2007;OCBC;DEUT
02/10/2007;BMRI;HAIN
18/12/2007;PINB;NUPA
06/11/2007;PDJT;BMRI
08/11/2007;SUNI;BICN
28/12/2007;PDJB;BBIJ
27/11/2007;LIPB;BRIN
30/10/2007;PDWR;BDIN
27/11/2007;BNIN;PDIJ
24/10/2007;PDJT;BTAN
04/12/2007;IDMO;EKON
19/11/2007;BNIN;DBSB
10/12/2007;LIPB;CENA
07/12/2007;PINB;BMRI
05/11/2007;IBBK;DEUT
26/11/2007;ATJS;PDWU
28/11/2007;VICT;JSAB
16/11/2007;PINB;INPB
27/12/2007;PDYK;BNIN
12/12/2007;CITI;BBUK
19/11/2007;BARC;BOTK
02/11/2007;BOTK;CENA
08/11/2007;NUPA;MEGA
29/11/2007;IBBK;CENA
28/12/2007;NISP;BTAN
07/11/2007;DBSB;CENA
08/11/2007;SYHS;LIPB
14/12/2007;BTAN;MEDH
04/10/2007;BNIA;CICT
07/11/2007;OCBC;HSBC
10/10/2007;BNIN;BDIN
18/12/2007;CITI;MAYA
12/12/2007;AWAN;TAPE
14/11/2007;ATJS;ATOS
03/12/2007;SUNI;BICN
04/10/2007;LIPB;ANZB
20/11/2007;MEGA;ROYB
15/11/2007;LIPB;PDSU
16/11/2007;PDIJ;CENA
25/10/2007;BMRI;MEGA
22/10/2007;ABNA;AEIB
19/10/2007;PDYK;BBUK
17/12/2007;JSAB;AEIB
30/11/2007;DEUT;RABO
13/12/2007;BMRI;PINB
10/10/2007;ARTG;SCBL
12/11/2007;SYWS;BDIN
10/12/2007;BRIN;NISP
10/10/2007;BBUK;AWAN
29/10/2007;BMRI;PDWR
07/12/2007;BMRI;BICN
03/12/2007;ATOS;ATJS
11/12/2007;GNES;MASD
11/12/2007;BRIN;PDAC
26/10/2007;BRIN;PDYK
11/10/2007;BRIN;NISP
03/10/2007;BOTK;IBBK
29/11/2007;ARTG;DEUT
29/11/2007;ABAL;BBBA
02/10/2007;BBIJ;PDJB
27/12/2007;ABAL;BDIN
12/12/2007;ARTG;BDKI
14/11/2007;BNIN;IBBK
04/12/2007;BBBA;SCBL
27/12/2007;BNIN;IBBK
22/10/2007;AEIB;CENA
27/12/2007;BBBA;BSSP
30/11/2007;PDLP;CENA
08/10/2007;INPB;ATJS
26/12/2007;PINB;BOTK
02/10/2007;BDIN;BNIA
06/11/2007;IBBK;BBBA
13/12/2007;HRDA;BICN
07/11/2007;PDJT;GNES
04/10/2007;BEXI;PDAC
03/12/2007;ABNA;BIDX
27/12/2007;FUJI;BBAI
10/10/2007;PDKS;PDSU
09/10/2007;MEEK;BDIN
20/11/2007;EKON;HSBC
30/11/2007;SCBL;DEUT
26/11/2007;NISP;ATJS
05/10/2007;BDIP;LIPB
05/12/2007;ARTG;NISP
08/10/2007;BSMD;BMRI
16/11/2007;PDSU;BNIN
28/12/2007;BRIN;PDAC
09/10/2007;NUPA;NISP
21/11/2007;ATJS;BDIN
26/10/2007;LIPB;BRIN
26/10/2007;SCBL;BMRI
12/12/2007;TAPE;BNIN
22/11/2007;IBBK;CENA
16/11/2007;ARTG;EKON
19/11/2007;PDRI;NISP
09/11/2007;HSBC;EKON
13/12/2007;PDAC;BBBA
25/10/2007;HSBC;BMRI
06/11/2007;ATJS;AGTB
17/10/2007;CENA;AEIB
17/12/2007;HSBC;PINB
19/11/2007;BNIN;LIPB
24/10/2007;CTCB;BUST
11/12/2007;BRIN;SCBL
09/11/2007;BBIJ;MUAB
27/11/2007;AEIB;BMRI
13/11/2007;BNIA;DEUT
19/10/2007;BUMI;MEDH
10/12/2007;HSBC;IBBK
08/11/2007;CENA;SUNI
13/11/2007;LIPB;BBUK
24/10/2007;BMRI;HRDA
08/10/2007;TAPE;DEUT
23/11/2007;IBBK;AEIB
08/10/2007;BBAI;BRIN
02/10/2007;BMRI;JSAB
08/11/2007;LMAN;BBUK
18/12/2007;BICN;BNIA
12/11/2007;GNES;HAGA
19/10/2007;NISP;SCBL
16/11/2007;MEGA;SITB
29/11/2007;BNIA;CHAS
14/12/2007;WIKE;CENA
20/11/2007;BDIN;MASD
18/12/2007;BDKI;BRIN
12/12/2007;DBSB;MEGA
23/10/2007;CENA;PDAC
12/11/2007;BSMD;BNIN
24/10/2007;IBBK;HSBC
01/11/2007;BMRI;CICT
07/11/2007;PDWR;BNIA
21/11/2007;NISP;ANZB
05/12/2007;PDKS;PDKT
19/12/2007;BRIN;PDAC
17/10/2007;GNES;OCBC
28/11/2007;PDIJ;BMRI
26/11/2007;BSSP;CITI
23/11/2007;ARTG;GNES
07/12/2007;BRIN;PDJG
03/10/2007;BTAN;BDIN
10/10/2007;PDWU;CENA
05/12/2007;SUNI;PINB
29/10/2007;BMRI;MASD
01/11/2007;DEUT;BSSP
13/12/2007;PMAS;CENA
14/12/2007;CITI;BBBA
13/11/2007;BNIN;BBIJ
21/12/2007;BICN;MUAB
30/11/2007;CENA;PDIJ
01/10/2007;PDYK;PDJG
13/11/2007;CENA;BCIA
28/11/2007;BMRI;ABNA
16/11/2007;BIDX;BDIN
22/10/2007;CICT;HRDA
27/11/2007;BHAG;BNIN
05/12/2007;BNIA;BHAG
22/10/2007;BDIP;MGAB
05/10/2007;MEGA;BBBA
19/11/2007;PDSB;LIPB
11/10/2007;BBIJ;MEEK
10/12/2007;BDKI;PDML
12/12/2007;BBBA;SYHS
23/11/2007;BNIA;CITI
07/12/2007;MASD;BNIN
30/11/2007;ANZB;BMRI
10/12/2007;OCBC;CENA
01/11/2007;PINB;MEGA
17/12/2007;MASD;BHAG
24/12/2007;MEGA;PMAS
01/11/2007;BNIN;BTAN
05/10/2007;IBBK;SYWS
08/10/2007;MEDH;ATJS
02/10/2007;CENA;YUDB
29/10/2007;SYDK;ANZB
02/10/2007;SCBL;HRDA
16/11/2007;CENA;BKKB
15/11/2007;BNIA;BMRI
27/12/2007;DBSB;FUJI
26/10/2007;MEGA;ARTG
29/10/2007;BSSP;BRIN
10/10/2007;ATJS;PDKG
10/10/2007;BDIP;BMRI
08/11/2007;BDKI;BBBA
10/12/2007;SCBL;BICN
13/11/2007;BMRI;IDMO
04/12/2007;CENA;MEDH
14/12/2007;BBBA;PDJM
24/12/2007;BRIN;BNIN
18/10/2007;LIPB;SCBL
17/12/2007;HSBC;NISP
26/11/2007;ARTG;EKON
24/10/2007;BMRI;SCBL
03/12/2007;PDSB;MEGA
01/11/2007;BDIN;PDKS
14/12/2007;PDNT;BDIN
07/11/2007;SUNI;SCBL
24/12/2007;BDIN;BICN
05/12/2007;RABO;MEGA
02/11/2007;CITI;BBBA
19/12/2007;BDKI;BHAG
08/11/2007;CNBA;BDIN
11/12/2007;BBBA;LIPB
26/12/2007;HAGA;ATJS
03/12/2007;EKON;DBSB
28/11/2007;PDRI;BBUK
21/11/2007;PINB;BOTK
18/10/2007;HAGA;BHAG
24/12/2007;BOTK;ROYB
04/10/2007;PINB;MAYA
16/11/2007;MEGA;PDKB
20/11/2007;HVBK;CTCB
19/11/2007;BBIJ;BBBA
12/11/2007;HSBC;PDJB
11/10/2007;PDSU;BBBA
20/11/2007;PDIJ;PDML
06/12/2007;BMRI;PDBK
22/11/2007;BNIN;SUNI
08/11/2007;BMRI;PDJB
08/11/2007;KSEB;SWAG
28/11/2007;NISP;LIPB
04/12/2007;ARNK;PDJT
23/10/2007;BDIN;MAYA
11/10/2007;CHAS;BOTK
02/11/2007;BMRI;PDJM
29/10/2007;RABO;BNIN
19/12/2007;VICT;MAYA
08/11/2007;BDIN;MASD
23/10/2007;IBBK;HRDA
28/12/2007;ATJS;INDI
06/12/2007;BSSP;SYBR
25/10/2007;BMRI;BDKI
09/11/2007;BRIN;LIPB
08/10/2007;PDKS;BMRI
28/12/2007;KSEB;MEGA
26/12/2007;BMRI;AWAN
05/10/2007;HAGA;CENA
15/11/2007;CENA;BTAN
04/12/2007;BRIN;MUAB
30/11/2007;BNIA;ATJS
15/11/2007;PDJT;EKON
05/11/2007;BDIN;ANZB
10/12/2007;PINB;BUMI
09/10/2007;LOMA;HSBC
17/10/2007;BNIN;BBBA
03/10/2007;BUMI;BICN
08/11/2007;BNIA;BBIJ
04/12/2007;BRIN;BNIA
03/10/2007;EKON;BNIA
14/12/2007;MEDH;DBSB
25/10/2007;BMRI;MCOR
09/10/2007;BBBA;ROYB
31/10/2007;CENA;BBIJ
12/12/2007;BPIA;BBBA
13/12/2007;BNIN;BSMD
15/11/2007;HSBC;DEUT
03/12/2007;BICN;CHAS
26/10/2007;CICT;NISP
04/10/2007;BOTK;LIPB
18/10/2007;CENA;BSSP
26/11/2007;PDWG;PINB
08/10/2007;BBBA;CITI
05/10/2007;AWAN;PINB
17/12/2007;CITI;ARTG
27/11/2007;BHAG;RABO
14/12/2007;CICT;BSSP
28/12/2007;PINB;ABNA
09/10/2007;IBBK;BDKI
17/12/2007;CHAS;PINB
13/11/2007;OCBC;NISP
10/12/2007;BMRI;PMAS
01/10/2007;SCBL;BDIN
17/12/2007;ABNA;NISP
03/12/2007;BRIN;BBIJ
08/10/2007;BBIJ;BRIN
03/12/2007;BDKI;BNIN
19/12/2007;BDIN;MEEK
27/12/2007;ANZB;BNIN
13/12/2007;INPB;ABNA
29/10/2007;BMRI;SYBR
03/12/2007;BBUK;JSAB
19/10/2007;BICN;HSBC
01/11/2007;BRIN;AWAN
07/11/2007;NISP;BOTK
14/12/2007;ABAL;BRIN
09/10/2007;HSBC;CTCB
20/11/2007;BEXI;BNIA
19/10/2007;CICT;CITI
11/12/2007;BNIA;BICN
11/10/2007;BICN;MAYA
23/10/2007;DEUT;CTCB
02/10/2007;BNIA;ABNA
24/10/2007;BARC;INDI
14/11/2007;BICN;DEUT
18/12/2007;BDIN;MUAB
05/12/2007;ABNA;BMRI
16/11/2007;RABO;HAGA
08/11/2007;MEGA;BMRI
24/10/2007;BTAN;SYBT
21/12/2007;INPB;BDIN
18/12/2007;ROYB;CHAS
23/10/2007;PDKS;CENA
28/11/2007;CENA;VICT
28/11/2007;CENA;ANZB
09/11/2007;BICN;LIPB
30/10/2007;NUPA;ABNA
13/11/2007;CITI;IBBK
23/10/2007;EKON;LIPB
20/11/2007;BRIN;PDYK
27/12/2007;CITI;ARNK
14/11/2007;BDIN;HRDA
11/12/2007;BDIN;HAIN
19/12/2007;AGTB;MEGA
26/11/2007;BSSP;PDJB
01/11/2007;PDWG;CENA
08/11/2007;ABNA;BBBA
19/11/2007;BMRI;BDIN
14/12/2007;BEXI;BBBA
11/10/2007;SYAC;BDIN
29/11/2007;EKON;AWAN
11/12/2007;MEGA;IBBK
06/11/2007;MEGA;SUNI
01/11/2007;BNIN;HAGA
23/10/2007;PINB;TAPE
11/10/2007;BIDX;CENA
27/12/2007;EKON;RABO
03/12/2007;PDKG;BDIN
14/12/2007;MEGA;BNIA
20/11/2007;BRIN;SYNA
02/10/2007;BDKI;BDIN
01/10/2007;LIPB;BBUK
02/11/2007;SWBA;INDI
29/11/2007;BBIJ;BMRI
14/11/2007;BNIN;BEXI
08/10/2007;PDSB;MEDH
07/12/2007;MASD;PINB
22/11/2007;NISP;WIKE
15/11/2007;CITI;EKST
02/11/2007;MEGA;BMRI
24/10/2007;CENA;BMRI
12/11/2007;HAGA;INPB
26/10/2007;CENA;BOTK
01/10/2007;BICN;LIPB
27/12/2007;BBBA;PDJB
22/10/2007;SWBA;BDIN
10/10/2007;BMRI;PDIJ
30/11/2007;BSMD;MUAB
11/12/2007;CENA;ARNK
02/11/2007;NUPA;CENA
04/12/2007;IBBK;BNIN
13/12/2007;BMRI;BBUK
30/11/2007;DEUT;CITI
13/11/2007;CENA;DEUT
04/12/2007;BBBA;BBUK
17/10/2007;BBIJ;BOFA
06/12/2007;PDLP;BBAI
23/10/2007;BNIN;PDJG
20/11/2007;PDJG;BDKI
03/12/2007;BTAN;EKON
14/12/2007;PDJT;BRIN
22/11/2007;AWAN;MEDH
16/11/2007;MEDH;PDSU
29/10/2007;BSMD;ATJS
21/11/2007;BMRI;AGTB
19/11/2007;BBIJ;RABO
22/10/2007;CICT;PDWR
11/12/2007;BRIN;BNIN
30/10/2007;SITB;BICN
20/11/2007;MASD;CENA
14/11/2007;BDIP;HSBC
09/10/2007;MAYA;BNIN
11/12/2007;BNIN;DEUT
12/12/2007;ARTG;BICN
10/10/2007;BBIJ;AEIB
19/12/2007;PINB;VICT
05/11/2007;BRIN;PDSB
19/12/2007;MEGA;DEUT
30/11/2007;HAGA;BMRI
29/10/2007;ROYB;DBSB
06/12/2007;CITI;BBIJ
22/11/2007;BPIA;ABNA
24/12/2007;KOEX;LIPB
06/12/2007;KOEX;IBBK
29/10/2007;ABNA;BNIA
10/12/2007;EKON;ABNA
30/10/2007;BMRI;BBUK
07/11/2007;CENA;FUJI
23/11/2007;MEGA;JSAB
04/10/2007;PDKS;BDIN
18/12/2007;LIPB;IBBK
29/10/2007;BNIA;ARTG
27/12/2007;IBBK;BUMI
22/10/2007;MCOR;CENA
13/11/2007;DBSB;BBBA
26/12/2007;BBBA;CHAS
27/11/2007;BMRI;BHAG
29/10/2007;PDKT;BNIA
21/11/2007;MEEK;BDIN
01/10/2007;BOTK;SUNI
18/12/2007;AEIB;BUMI
29/10/2007;BNIN;YUDB
19/12/2007;ABNA;BUMI
08/11/2007;IBBK;INPB
19/12/2007;NISP;LIPB
16/11/2007;JSAB;NUPA
28/12/2007;DEUT;BUTG
22/11/2007;BMRI;SWBA
10/10/2007;EKON;ARTG
06/11/2007;BBBA;MAYA
22/11/2007;ANZB;CHAS
10/10/2007;KOEX;BRIN
26/11/2007;BPIA;ABNA
26/12/2007;BNIN;ABNA
05/12/2007;PDWR;BRIN
29/10/2007;CITI;BMRI
22/10/2007;INDI;SWBA
12/11/2007;PDRI;LIPB
17/12/2007;MAYA;BBIJ
07/11/2007;BNPA;BDIN
10/12/2007;BMRI;BNPA
18/10/2007;LIPB;SCBL
28/11/2007;BDIP;BBIJ
06/11/2007;WIKE;EKST
26/11/2007;NISP;CTCB
27/11/2007;LIPB;BMRI
18/12/2007;BDIN;TAPE
17/10/2007;BNIA;LIPB
07/11/2007;CENA;LIPB
09/10/2007;EKON;BICN
19/10/2007;ANTD;CENA
17/12/2007;PINB;MAYA
06/12/2007;PDNB;IBBK
29/11/2007;FAMA;MASD
10/10/2007;BSSP;CENA
26/12/2007;NUPA;BRIN
03/10/2007;PINB;BRIN
27/12/2007;CENA;ARTG
31/10/2007;BDIP;BNIN
19/11/2007;JSAB;CITI
19/11/2007;DBSB;BDIN
16/11/2007;ATJS;PDKG
13/11/2007;BBBA;PDJG
30/11/2007;BRIN;SYWS
27/12/2007;BDKI;PMAS
21/12/2007;PDBK;BNIN
31/10/2007;CENA;CICT
26/11/2007;BRIN;GNES
30/11/2007;FUJI;IBBK
13/11/2007;PINB;MEGA
18/12/2007;PDAC;ATJS
03/10/2007;BRIN;NISP
27/12/2007;HAGA;BIDX
26/12/2007;BDIN;BMRI
04/12/2007;PDIJ;PINB
26/11/2007;PDJB;IBBK
03/12/2007;MEEK;BRIN
01/10/2007;HAGA;CENA
18/12/2007;BSMD;SITB
28/12/2007;DBSB;HSBC
03/12/2007;PDRI;BDIN
13/12/2007;PDWU;ATJS
10/10/2007;MEGA;BNIN
27/12/2007;MEGA;BNIA
03/12/2007;GNES;BUMI
31/10/2007;BTAN;BMRI
11/12/2007;BBUK;BSMD
05/11/2007;ABNA;AEIB
29/11/2007;BRIN;BNIN
06/11/2007;CHAS;BNIA
21/11/2007;DEUT;CENA
14/12/2007;BNIA;MEGA
15/11/2007;BBBA;DBSB
30/10/2007;BBIJ;HSBC
06/11/2007;PDML;BDKI
18/12/2007;BIDX;NUPA
08/10/2007;RABO;BBBA
10/10/2007;BBBA;BRIN
18/10/2007;SCBL;DEUT
18/12/2007;BNPA;BNIN
03/12/2007;BOTK;BEXI
12/12/2007;HAGA;INPB
12/11/2007;MUAB;BRIN
12/11/2007;BMRI;SYNA
21/11/2007;BUST;BNIA
05/12/2007;SIHB;CENA
29/10/2007;ABNA;BBBA
09/10/2007;CENA;WIKE
04/10/2007;LIPB;VICT
09/10/2007;BRIN;PDIJ
08/10/2007;NUPA;BNIN
29/11/2007;INPB;SCBL
31/10/2007;PDKB;BBIJ
27/11/2007;BDIN;MEEK
03/10/2007;BRIN;BHAG
26/11/2007;ANZB;DEUT
02/10/2007;PINB;MUAB
26/12/2007;BPIA;ABNA
09/10/2007;LIPB;CENA
03/12/2007;PDJB;BDIN
02/10/2007;CENA;PDSU
14/12/2007;BRIN;BBIJ
21/11/2007;VICT;CENA
23/10/2007;ABAL;BMRI
26/12/2007;HSBC;CITI
10/10/2007;BNIA;HAGA
24/12/2007;PDSU;PDML
07/11/2007;BICN;MEGA
08/11/2007;ATJS;IBBK
31/10/2007;BBIJ;BNIN
12/11/2007;DEUT;CITI
26/11/2007;PDSB;BBIJ
10/10/2007;BUTG;BMRI
10/12/2007;BNIN;PDJB
20/11/2007;BUMI;CENA
05/11/2007;HSBC;PDKT
07/12/2007;SCBL;BMRI
03/10/2007;CENA;JSAB
29/11/2007;BRIN;PDJB
30/10/2007;BNIA;LIPB
13/11/2007;HAGA;EKON
12/12/2007;BUMI;IBBK
03/10/2007;CITI;ATOS
03/10/2007;CITI;BPIA
13/12/2007;PDAC;IBBK
01/11/2007;MEGA;CHAS
05/11/2007;SUNI;NISP
31/10/2007;MEEK;OCBC
02/11/2007;PDAC;ARTG
29/10/2007;ARNK;PMAS
09/11/2007;NISP;BRIN
14/12/2007;BBBA;MEGA
11/10/2007;BDIP;BMRI
28/11/2007;MEGA;BUMI
07/12/2007;BRIN;PDNT
31/10/2007;BRIN;PDJM
13/11/2007;ATJS;ARNK
18/12/2007;EKON;BNIA
03/10/2007;BNIA;BSMD
20/11/2007;BNIN;OCBC
02/11/2007;ABNA;BMRI
07/11/2007;CENA;BNIA
13/12/2007;RIPA;BNIN
06/12/2007;BPIA;FUJI
18/12/2007;MUAB;BBIJ
28/12/2007;BNIN;OCBC
06/11/2007;PINB;CITI
21/11/2007;BICN;NUPA
02/10/2007;HSBC;DEUT
12/12/2007;PINB;NISP
03/12/2007;ROYB;BICN
28/11/2007;BNIN;NUPA
04/10/2007;ANZB;VICT
07/12/2007;MASD;EKON
14/12/2007;DBSB;AWAN
11/10/2007;HSBC;PDYK
14/12/2007;IBBK;ARTG
21/12/2007;CTCB;BBBA
30/11/2007;BMRI;PDLP
31/10/2007;LIPB;INDI
02/11/2007;ABNA;MAYA
06/11/2007;BNIN;BNIA
26/11/2007;WIKE;SCBL
03/12/2007;BBBA;BDKI
30/10/2007;CICT;IBBK
28/12/2007;BBBA;PDKT
19/12/2007;BRIN;LIPB
26/12/2007;MEGA;BICN
30/11/2007;ARNK;DBSB
07/12/2007;BNIN;BMRI
24/10/2007;BOFA;HSBC
05/11/2007;PDIJ;PDJT
03/10/2007;BMRI;PDNB
10/10/2007;IBBK;BMRI
01/10/2007;LIPB;HSBC
30/10/2007;GNES;FUJI
23/11/2007;ATJS;PDYK
28/12/2007;TAPE;BTAN
26/12/2007;AGTB;CITI
26/10/2007;FUJI;BOTK
04/12/2007;WIKE;CITI
23/10/2007;BMRI;BDIN
26/11/2007;EKON;MEGA
06/11/2007;BDKI;PDML
29/10/2007;BBUK;BHAG
19/11/2007;CENA;WIKE
07/11/2007;BDKI;BNIA
09/10/2007;BRIN;PDJG
13/12/2007;BRIN;HRDA
04/10/2007;PDSU;NISP
26/12/2007;BBBA;BRIN
20/11/2007;BNIA;BRIN
15/11/2007;BRIN;BSSP
19/10/2007;BNIA;CITI
12/11/2007;YUDB;BSDR
27/11/2007;CENA;BOFA
23/11/2007;BKKB;HSBC
24/12/2007;HAGA;CENA
27/11/2007;BBAI;BRIN
16/11/2007;PINB;HAGA
21/12/2007;BRIN;BSDR
13/12/2007;BRIN;BBIJ
24/12/2007;CENA;SYWS
22/10/2007;BNIA;CICT
14/11/2007;ABNA;BNIN
29/11/2007;SYSU;BNIN
07/12/2007;PDRI;MEDH
08/11/2007;BHAG;BBBA
14/12/2007;CICT;DBSB
03/10/2007;SITB;GNES
05/12/2007;HSBC;SCBL
02/11/2007;BDIN;SITB
15/11/2007;BRIN;BBIJ
29/11/2007;BBIJ;BMRI
08/10/2007;BDIN;SWBA
17/12/2007;PDJB;ATJS
05/10/2007;PDLP;BNIA
05/12/2007;BNIA;SCBL
05/11/2007;PDKT;BBBA
27/11/2007;ABNA;HAGA
05/11/2007;PDLP;BDIN
02/10/2007;BMRI;HAGA
14/11/2007;ANZB;NISP
06/12/2007;PDKT;SYKT
09/11/2007;HSBC;ABNA
23/10/2007;BBBA;CENA
02/10/2007;PINB;ANZB
10/12/2007;BICN;PINB
26/10/2007;ATJS;GNES
22/10/2007;SITB;LIPB
10/10/2007;BKKB;BMRI
27/11/2007;CITI;MEGA
13/11/2007;BRIN;BNIA
26/12/2007;FUJI;NISP
26/11/2007;DEUT;HSBC
13/11/2007;CENA;ANZB
12/11/2007;PDNT;ATJS
31/10/2007;MAYA;BDIN
05/12/2007;BDIN;BBUK
27/11/2007;CITI;PDJG
28/11/2007;BSSP;BNIN
10/10/2007;DEUT;SCBL
02/11/2007;YUDB;BNIN
10/10/2007;PDAC;EKON
12/11/2007;BMRI;AEIB
10/10/2007;EKST;AGSS
24/12/2007;ABAL;RIPA
31/10/2007;MAYO;OCBC
08/11/2007;BDKI;SYWS
22/10/2007;PDJB;BTAN
14/11/2007;ATJS;PDJG
26/11/2007;BUTG;ANTD
12/11/2007;HSBC;BDIP
04/12/2007;CTCB;ABAL
19/11/2007;BNIA;IBBK
22/10/2007;DEUT;RABO
14/12/2007;BNIA;ARTG
03/12/2007;BTAN;ATJS
02/11/2007;TAPE;PDJT
03/12/2007;VICT;AWAN
14/11/2007;BOFA;BNIN
23/10/2007;BDIN;DEUT
11/10/2007;BDIN;BDKI
03/10/2007;CITI;BBBA
13/12/2007;SYNA;SYBK
01/10/2007;BICN;PDSB
09/11/2007;PDKG;BEXI
27/11/2007;SYJB;NUPA
13/12/2007;BOTK;AEIB
26/12/2007;PDYK;PINB
13/12/2007;BSMD;CENA
28/12/2007;IBBK;BBUK
27/12/2007;PDJG;MASD
13/12/2007;AWAN;BDIN
05/10/2007;LIPB;BBIJ
10/10/2007;BMRI;CICT
04/12/2007;PDKS;ATJS
03/10/2007;BRIN;ARTG
28/11/2007;SUNI;ABNA
03/10/2007;BHAG;BBBA
17/12/2007;BOTK;SCBL
02/10/2007;CICT;BNIN
17/10/2007;SYWS;BNIN
09/11/2007;BSDR;IBBK
16/11/2007;ABAL;BDIN
13/11/2007;MASD;ARTG
23/10/2007;SYWS;PDWG
04/12/2007;PDSU;BBBA
10/10/2007;DBSB;BNIA
08/11/2007;IBBK;SWBA
24/10/2007;EKON;MAYO
04/12/2007;PDIJ;SYWS
10/12/2007;ARTG;LIPB
27/12/2007;PDJB;LIPB
23/10/2007;CHAS;BDIN
13/11/2007;MEGA;CICT
27/11/2007;PDWG;BDIN
27/12/2007;HSBC;BICN
30/11/2007;BSDR;IBBK
30/11/2007;BOTK;EKON
26/11/2007;DEUT;BBBA
21/11/2007;CHAS;BNIN
02/10/2007;LIPB;PDJB
01/10/2007;BICN;AGSS
21/11/2007;PDKT;NISP
25/10/2007;BBBA;PDSB
27/12/2007;ABAL;BBUK
19/11/2007;PDYK;IBBK
08/10/2007;LIPB;BMRI
14/12/2007;CITI;PINB
19/12/2007;PDKT;BNIN
20/11/2007;PDSU;BBIJ
11/10/2007;CENA;BMRI
09/10/2007;BDIN;CITI
13/11/2007;CTCB;HSBC
29/10/2007;CICT;DEUT
23/11/2007;BMRI;MEGA
22/11/2007;BOTK;BNIA
21/12/2007;BNIA;HSBC
12/12/2007;BBIJ;DBSB
09/10/2007;BBIJ;BTAN
03/12/2007;BNPA;HSBC
09/11/2007;PINB;DEUT
04/12/2007;BICN;BNIA
19/12/2007;SCBL;BBBA
26/12/2007;DEUT;BDKI
27/12/2007;OCBC;BBBA
23/11/2007;DBSB;CITI
26/11/2007;CNBA;BMRI
22/10/2007;BSDR;BRIN
03/10/2007;HSBC;ABNA
04/12/2007;GNES;BICN
24/10/2007;BIDX;CENA
23/10/2007;BRIN;SCBL
13/11/2007;HAGA;PINB
24/12/2007;CITI;NUPA
11/12/2007;BBBA;PINB
14/12/2007;SCBL;BBBA
21/11/2007;PINB;PDSU
03/12/2007;ANZB;DEUT
28/12/2007;CITI;SCBL
10/12/2007;BARC;EKON
11/12/2007;PDKT;IBBK
03/12/2007;BICN;CENA
30/11/2007;PDKT;BMRI
30/10/2007;PDKS;PDKT
29/11/2007;BDKI;LIPB
16/11/2007;CENA;MAYA
27/12/2007;BRIN;PDKS
07/12/2007;PDBK;BTAN
17/10/2007;BBIJ;PINB
01/11/2007;CITI;SUNI
28/11/2007;BOTK;BMRI
06/11/2007;BMRI;ATJS
12/11/2007;BNIN;CNBA
03/10/2007;SYWS;CENA
22/11/2007;PDJT;BRIN
01/10/2007;BNIN;PDKB
22/11/2007;KOEX;BMRI
08/11/2007;DEUT;BDIN
16/11/2007;MEGA;BNIA
24/10/2007;BNIN;NISP
20/11/2007;PDBK;PDSB
19/11/2007;LIPB;BBIJ
30/10/2007;BBUK;PDRI
19/10/2007;BNIN;BBBA
19/11/2007;DBSB;NISP
30/11/2007;BTAN;PDYK
13/12/2007;BMRI;AEIB
19/12/2007;MGAB;NISP
19/12/2007;BBIJ;CTCB
28/12/2007;BNIN;PDAC
21/11/2007;CENA;BTAN
07/11/2007;BUMI;BBIJ
01/10/2007;BNIN;PDJT
14/12/2007;FUJI;BDIN
28/11/2007;PDJB;BICN
01/10/2007;BNIN;CENA
03/12/2007;AWAN;BBIJ
30/10/2007;PDIJ;BMRI
24/10/2007;ATJS;BSDR
15/11/2007;DBSB;BPIA
12/12/2007;ATJS;BCIA
19/12/2007;ABAL;NISP
15/11/2007;PINB;BBBA
09/10/2007;LOMA;PDJT
03/12/2007;BNIN;PDJG
29/11/2007;BRIN;PDWG
04/10/2007;CENA;BOTK
04/10/2007;BNIA;CITI
06/12/2007;BNIN;BNIA
14/12/2007;CHAS;SUNI
25/10/2007;PDWG;SYWS
30/10/2007;PDRI;AWAN
23/11/2007;CITI;VICT
16/11/2007;BRIN;PDIJ
30/10/2007;FUJI;BOTK
06/12/2007;BIDX;BBIJ
15/11/2007;BNPA;HSBC
18/12/2007;BDIN;PDJM
01/10/2007;KSEI;AGTB
05/10/2007;BNIN;IBBK
12/11/2007;BBUK;MAYA
13/11/2007;BBIJ;BPIA
25/10/2007;BBBA;DBSB
13/11/2007;MEGA;IBBK
13/11/2007;IBBK;BOTK
05/11/2007;AGTB;INDI
